för·­ändr·ing,~en ~ar ,Singular,en förändring,obestämd form,en förändrings,obestämd form genitiv,förändringen,bestämd form,förändringens,bestämd form genitiv,Plural,förändringar,obestämd form,förändringars,obestämd form genitiv,förändringarna,bestämd form,förändringarnas,bestämd form genitiv
syll,~en ~ar ,Singular,en syll,obestämd form,en sylls,obestämd form genitiv,syllen,bestämd form,syllens,bestämd form genitiv,Plural,syllar,obestämd form,syllars,obestämd form genitiv,syllarna,bestämd form,syllarnas,bestämd form genitiv
re·­fer·­ent,~en ~er ,Singular,en referent,obestämd form,en referents,obestämd form genitiv,referenten,bestämd form,referentens,bestämd form genitiv,Plural,referenter,obestämd form,referenters,obestämd form genitiv,referenterna,bestämd form,referenternas,bestämd form genitiv
för·­ordn·ing,~en ~ar ,Singular,en förordning,obestämd form,en förordnings,obestämd form genitiv,förordningen,bestämd form,förordningens,bestämd form genitiv,Plural,förordningar,obestämd form,förordningars,obestämd form genitiv,förordningarna,bestämd form,förordningarnas,bestämd form genitiv
dys·­lexi,~n ,Singular,en dyslexi,obestämd form,en dyslexis,obestämd form genitiv,dyslexin,bestämd form,dyslexins,bestämd form genitiv
app,~en ~ar ,Singular,en app,obestämd form,en apps,obestämd form genitiv,appen,bestämd form,appens,bestämd form genitiv,Plural,appar,obestämd form,appars,obestämd form genitiv,apparna,bestämd form,apparnas,bestämd form genitiv
in|­grepp,~et; pl. ~ ,Singular,ett ingrepp,obestämd form,ett ingrepps,obestämd form genitiv,ingreppet,bestämd form,ingreppets,bestämd form genitiv,Plural,ingrepp,obestämd form,ingrepps,obestämd form genitiv,ingreppen,bestämd form,ingreppens,bestämd form genitiv
stream·­ning,~en ~ar ,Singular,en streamning (en streaming),obestämd form,en streamnings (en streamings),obestämd form genitiv,streamningen (streamingen),bestämd form,streamningens (streamingens),bestämd form genitiv,Plural,streamningar (streamingar),obestämd form,streamningars (streamingars),obestämd form genitiv,streamningarna (streamingarna),bestämd form,streamningarnas (streamingarnas),bestämd form genitiv
lär·­are,~n; pl. ~, best. pl. lärarna ,Singular,en lärare,obestämd form,en lärares,obestämd form genitiv,läraren,bestämd form,lärarens,bestämd form genitiv,Plural,lärare,obestämd form,lärares,obestämd form genitiv,lärarna,bestämd form,lärarnas,bestämd form genitiv
ut·­tals|­ord·­bok,~en ‑ordböcker ,Singular,en uttalsordbok,obestämd form,en uttalsordboks,obestämd form genitiv,uttalsordboken,bestämd form,uttalsordbokens,bestämd form genitiv,Plural,uttalsordböcker,obestämd form,uttalsordböckers,obestämd form genitiv,uttalsordböckerna,bestämd form,uttalsordböckernas,bestämd form genitiv
alv·­ar,~et ,Singular,ett alvar,obestämd form,ett alvars,obestämd form genitiv,alvaret,bestämd form,alvarets,bestämd form genitiv
fak·­ult·­et,~en ~er ,Singular,en fakultet,obestämd form,en fakultets,obestämd form genitiv,fakulteten,bestämd form,fakultetens,bestämd form genitiv,Plural,fakulteter,obestämd form,fakulteters,obestämd form genitiv,fakulteterna,bestämd form,fakulteternas,bestämd form genitiv
syn·­tes,~en ~er ,Singular,en syntes,obestämd form,en syntes,obestämd form genitiv,syntesen,bestämd form,syntesens,bestämd form genitiv,Plural,synteser,obestämd form,syntesers,obestämd form genitiv,synteserna,bestämd form,syntesernas,bestämd form genitiv
färja,~n färjor ,Singular,en färja,obestämd form,en färjas,obestämd form genitiv,färjan,bestämd form,färjans,bestämd form genitiv,Plural,färjor,obestämd form,färjors,obestämd form genitiv,färjorna,bestämd form,färjornas,bestämd form genitiv
färja,~de ~t ,Finita former,färjar,presens aktiv,färjas,presens passiv,färjade,preteritum aktiv,färjades,preteritum passiv,färja,imperativ aktiv,Infinita former,att färja,infinitiv aktiv,att färjas,infinitiv passiv,har/hade färjat,supinum aktiv,har/hade färjats,supinum passiv,Presens particip,färjande,Perfekt particip,en färjad + substantiv,ett färjat + substantiv,den/det/de färjade + substantiv
sida,~n sidor ,Singular,en sida,obestämd form,en sidas,obestämd form genitiv,sidan,bestämd form,sidans,bestämd form genitiv,Plural,sidor,obestämd form,sidors,obestämd form genitiv,sidorna,bestämd form,sidornas,bestämd form genitiv
slang,~en ~ar ,Singular,en slang,obestämd form,en slangs,obestämd form genitiv,slangen,bestämd form,slangens,bestämd form genitiv,Plural,slangar,obestämd form,slangars,obestämd form genitiv,slangarna,bestämd form,slangarnas,bestämd form genitiv
slang,~en ,Singular,en slang,obestämd form,en slangs,obestämd form genitiv,slangen,bestämd form,slangens,bestämd form genitiv
logga,~n loggor ,Singular,en logga,obestämd form,en loggas,obestämd form genitiv,loggan,bestämd form,loggans,bestämd form genitiv,Plural,loggor,obestämd form,loggors,obestämd form genitiv,loggorna,bestämd form,loggornas,bestämd form genitiv
logga,~de ~t ,Finita former,loggar,presens aktiv,loggas,presens passiv,loggade,preteritum aktiv,loggades,preteritum passiv,logga,imperativ aktiv,Infinita former,att logga,infinitiv aktiv,att loggas,infinitiv passiv,har/hade loggat,supinum aktiv,har/hade loggats,supinum passiv,Presens particip,loggande,Perfekt particip,en loggad + substantiv,ett loggat + substantiv,den/det/de loggade + substantiv
hem|­sök·­else,~n ~r ,Singular,en hemsökelse,obestämd form,en hemsökelses,obestämd form genitiv,hemsökelsen,bestämd form,hemsökelsens,bestämd form genitiv,Plural,hemsökelser,obestämd form,hemsökelsers,obestämd form genitiv,hemsökelserna,bestämd form,hemsökelsernas,bestämd form genitiv
stads|­bo,~n ~r ,Singular,en stadsbo,obestämd form,en stadsbos,obestämd form genitiv,stadsbon,bestämd form,stadsbons,bestämd form genitiv,Plural,stadsbor,obestämd form,stadsbors,obestämd form genitiv,stadsborna,bestämd form,stadsbornas,bestämd form genitiv
skur,~en ~ar ,Singular,en skur,obestämd form,en skurs,obestämd form genitiv,skuren,bestämd form,skurens,bestämd form genitiv,Plural,skurar,obestämd form,skurars,obestämd form genitiv,skurarna,bestämd form,skurarnas,bestämd form genitiv
pre·­vent·ion,~en ,Singular,en prevention,obestämd form,en preventions,obestämd form genitiv,preventionen,bestämd form,preventionens,bestämd form genitiv
obs|­klass,~en ~er ,Singular,en obsklass,obestämd form,en obsklass,obestämd form genitiv,obsklassen,bestämd form,obsklassens,bestämd form genitiv,Plural,obsklasser,obestämd form,obsklassers,obestämd form genitiv,obsklasserna,bestämd form,obsklassernas,bestämd form genitiv
radio,~n ,Singular,en radio,obestämd form,en radios,obestämd form genitiv,radion,bestämd form,radions,bestämd form genitiv
radio,~n; i pl. används vanl. ~apparater ,Singular,en radio,obestämd form,en radios,obestämd form genitiv,radion,bestämd form,radions,bestämd form genitiv
an|­ställ·­ning,~en ~ar ,Singular,en anställning,obestämd form,en anställnings,obestämd form genitiv,anställningen,bestämd form,anställningens,bestämd form genitiv,Plural,anställningar,obestämd form,anställningars,obestämd form genitiv,anställningarna,bestämd form,anställningarnas,bestämd form genitiv
master|­ex·­am·­en,best. ~; pl. ‑examina ,Singular,en masterexamen,obestämd form,en masterexamens,obestämd form genitiv,masterexamen,bestämd form,masterexamens,bestämd form genitiv,Plural,masterexamina,obestämd form,masterexaminas,obestämd form genitiv,masterexamina,bestämd form,masterexaminas,bestämd form genitiv
org·­an·­is·­at·ion,~en ~er ,Singular,en organisation,obestämd form,en organisations,obestämd form genitiv,organisationen,bestämd form,organisationens,bestämd form genitiv,Plural,organisationer,obestämd form,organisationers,obestämd form genitiv,organisationerna,bestämd form,organisationernas,bestämd form genitiv
för·­kort·­nings|­lista,~n ‑listor ,Singular,en förkortningslista,obestämd form,en förkortningslistas,obestämd form genitiv,förkortningslistan,bestämd form,förkortningslistans,bestämd form genitiv,Plural,förkortningslistor,obestämd form,förkortningslistors,obestämd form genitiv,förkortningslistorna,bestämd form,förkortningslistornas,bestämd form genitiv
at·­tack,~en ~er ,Singular,en attack,obestämd form,en attacks,obestämd form genitiv,attacken,bestämd form,attackens,bestämd form genitiv,Plural,attacker,obestämd form,attackers,obestämd form genitiv,attackerna,bestämd form,attackernas,bestämd form genitiv
mom·­ent,~et; pl. ~ ,Singular,ett moment,obestämd form,ett moments,obestämd form genitiv,momentet,bestämd form,momentets,bestämd form genitiv,Plural,moment,obestämd form,moments,obestämd form genitiv,momenten,bestämd form,momentens,bestämd form genitiv
ur|­sprung,~et; pl. ~ ,Singular,ett ursprung,obestämd form,ett ursprungs,obestämd form genitiv,ursprunget,bestämd form,ursprungets,bestämd form genitiv,Plural,ursprung,obestämd form,ursprungs,obestämd form genitiv,ursprungen,bestämd form,ursprungens,bestämd form genitiv
pro·­pos·­it·ion,~en ~er ,Singular,en proposition,obestämd form,en propositions,obestämd form genitiv,propositionen,bestämd form,propositionens,bestämd form genitiv,Plural,propositioner,obestämd form,propositioners,obestämd form genitiv,propositionerna,bestämd form,propositionernas,bestämd form genitiv
kon·­not·­at·ion,~en ~er ,Singular,en konnotation,obestämd form,en konnotations,obestämd form genitiv,konnotationen,bestämd form,konnotationens,bestämd form genitiv,Plural,konnotationer,obestämd form,konnotationers,obestämd form genitiv,konnotationerna,bestämd form,konnotationernas,bestämd form genitiv
kropp,~en ~ar ,Singular,en kropp,obestämd form,en kropps,obestämd form genitiv,kroppen,bestämd form,kroppens,bestämd form genitiv,Plural,kroppar,obestämd form,kroppars,obestämd form genitiv,kropparna,bestämd form,kropparnas,bestämd form genitiv
känsla,~n känslor ,Singular,en känsla,obestämd form,en känslas,obestämd form genitiv,känslan,bestämd form,känslans,bestämd form genitiv,Plural,känslor,obestämd form,känslors,obestämd form genitiv,känslorna,bestämd form,känslornas,bestämd form genitiv
möte,~t ~n ,Singular,ett möte,obestämd form,ett mötes,obestämd form genitiv,mötet,bestämd form,mötets,bestämd form genitiv,Plural,möten,obestämd form,mötens,obestämd form genitiv,mötena,bestämd form,mötenas,bestämd form genitiv
upp|­lägg,~et; pl. ~ ,Singular,ett upplägg,obestämd form,ett uppläggs,obestämd form genitiv,upplägget,bestämd form,uppläggets,bestämd form genitiv,Plural,upplägg,obestämd form,uppläggs,obestämd form genitiv,uppläggen,bestämd form,uppläggens,bestämd form genitiv
hed,~en ~ar ,Singular,en hed,obestämd form,en heds,obestämd form genitiv,heden,bestämd form,hedens,bestämd form genitiv,Plural,hedar,obestämd form,hedars,obestämd form genitiv,hedarna,bestämd form,hedarnas,bestämd form genitiv
klass,~en ~er ,Singular,en klass,obestämd form,en klass,obestämd form genitiv,klassen,bestämd form,klassens,bestämd form genitiv,Plural,klasser,obestämd form,klassers,obestämd form genitiv,klasserna,bestämd form,klassernas,bestämd form genitiv
vän,~nen ~ner ,Singular,en vän,obestämd form,en väns,obestämd form genitiv,vännen,bestämd form,vännens,bestämd form genitiv,Plural,vänner,obestämd form,vänners,obestämd form genitiv,vännerna,bestämd form,vännernas,bestämd form genitiv
vän,~t ~a ,Positiv,en vän + substantiv,ett vänt + substantiv,den/det/de väna + substantiv,den väne + maskulint substantiv,Komparativ,en/ett/den/det/de vänare + substantiv,Superlativ,är vänast,den/det/de vänaste + substantiv
död,dött döda ,Positiv,en död + substantiv,ett dött + substantiv,den/det/de döda + substantiv,den döde + maskulint substantiv,Komparativ,en/ett/den/det/de dödare + substantiv,Superlativ,är dödast,den/det/de dödaste + substantiv
död,~en ~ar ,Singular,en död,obestämd form,en döds,obestämd form genitiv,döden,bestämd form,dödens,bestämd form genitiv,Plural,dödar,obestämd form,dödars,obestämd form genitiv,dödarna,bestämd form,dödarnas,bestämd form genitiv
a·­spekt,~en ~er ,Singular,en aspekt,obestämd form,en aspekts,obestämd form genitiv,aspekten,bestämd form,aspektens,bestämd form genitiv,Plural,aspekter,obestämd form,aspekters,obestämd form genitiv,aspekterna,bestämd form,aspekternas,bestämd form genitiv
grabb,~en ~ar ,Singular,en grabb,obestämd form,en grabbs,obestämd form genitiv,grabben,bestämd form,grabbens,bestämd form genitiv,Plural,grabbar,obestämd form,grabbars,obestämd form genitiv,grabbarna,bestämd form,grabbarnas,bestämd form genitiv
skär·­ning,~en ~ar ,Singular,en skärning,obestämd form,en skärnings,obestämd form genitiv,skärningen,bestämd form,skärningens,bestämd form genitiv,Plural,skärningar,obestämd form,skärningars,obestämd form genitiv,skärningarna,bestämd form,skärningarnas,bestämd form genitiv
huvud|­stad,~en el. vard. ‑stan; pl. ‑städer ,Singular,en huvudstad,obestämd form,en huvudstads,obestämd form genitiv,huvudstaden (huvudstan),bestämd form,huvudstadens (huvudstans),bestämd form genitiv,Plural,huvudstäder,obestämd form,huvudstäders,obestämd form genitiv,huvudstäderna,bestämd form,huvudstädernas,bestämd form genitiv
huvud|­del,~en ~ar ,Singular,en huvuddel,obestämd form,en huvuddels,obestämd form genitiv,huvuddelen,bestämd form,huvuddelens,bestämd form genitiv,Plural,huvuddelar,obestämd form,huvuddelars,obestämd form genitiv,huvuddelarna,bestämd form,huvuddelarnas,bestämd form genitiv
för·­tal,~et; pl. ~ ,Singular,ett förtal,obestämd form,ett förtals,obestämd form genitiv,förtalet,bestämd form,förtalets,bestämd form genitiv,Plural,förtal,obestämd form,förtals,obestämd form genitiv,förtalen,bestämd form,förtalens,bestämd form genitiv
kon·­fig·­ur·­at·ion,~en ~er ,Singular,en konfiguration,obestämd form,en konfigurations,obestämd form genitiv,konfigurationen,bestämd form,konfigurationens,bestämd form genitiv,Plural,konfigurationer,obestämd form,konfigurationers,obestämd form genitiv,konfigurationerna,bestämd form,konfigurationernas,bestämd form genitiv
regel,~n regler ,Singular,en regel,obestämd form,en regels,obestämd form genitiv,regeln,bestämd form,regelns,bestämd form genitiv,Plural,regler,obestämd form,reglers,obestämd form genitiv,reglerna,bestämd form,reglernas,bestämd form genitiv
regel,~n reglar ,Singular,en regel,obestämd form,en regels,obestämd form genitiv,regeln,bestämd form,regelns,bestämd form genitiv,Plural,reglar,obestämd form,reglars,obestämd form genitiv,reglarna,bestämd form,reglarnas,bestämd form genitiv
an|­sats,~en ~er ,Singular,en ansats,obestämd form,en ansats,obestämd form genitiv,ansatsen,bestämd form,ansatsens,bestämd form genitiv,Plural,ansatser,obestämd form,ansatsers,obestämd form genitiv,ansatserna,bestämd form,ansatsernas,bestämd form genitiv
mat|­os,~et ,Singular,ett matos,obestämd form,ett matos,obestämd form genitiv,matoset,bestämd form,matosets,bestämd form genitiv
arv,~et; pl. ~ ,Singular,ett arv,obestämd form,ett arvs,obestämd form genitiv,arvet,bestämd form,arvets,bestämd form genitiv,Plural,arv,obestämd form,arvs,obestämd form genitiv,arven,bestämd form,arvens,bestämd form genitiv
arv,~en ,Singular,en arv,obestämd form,en arvs,obestämd form genitiv,arven,bestämd form,arvens,bestämd form genitiv
pdf,pdf:en pdf:er ,Singular,en pdf,obestämd form,en pdf:s,obestämd form genitiv,pdf:en,bestämd form,pdf:ens,bestämd form genitiv,Plural,pdf:er,obestämd form,pdf:ers,obestämd form genitiv,pdf:erna,bestämd form,pdf:ernas,bestämd form genitiv
